Real Time(s),CPU Time(s),YoungGen (allocated space)(KB),YoungGen (Before GC)(KB),YoungGen (After GC)(KB),Old Gen(allocated space)(KB),Old Gen (Before GC)(KB),Old Gen(After GC)(KB),GC Pause Time(ms),User(s),Sys(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
0.38,0.36,77312,33771,33771,341504,335589,335589,380.298,0.36,0.0,0
0.38,0.34,77312,33771,33771,341504,335593,335593,380.344,0.34,0.0,0
0.38,0.34,77312,33771,33771,341504,335598,335598,382.250,0.34,0.0,0
0.38,0.36,77312,33771,33771,341504,335603,335603,379.936,0.36,0.0,0
0.38,0.34,77312,33771,33771,341504,335607,335607,374.044,0.34,0.0,0
0.38,0.34,77312,33771,33771,341504,335612,335612,379.550,0.34,0.0,0
0.38,0.34,77312,33771,33771,341504,335617,335617,378.635,0.34,0.0,0
0.38,0.36000000000000004,77312,33771,33771,341504,335621,335621,379.803,0.34,0.02,0
0.38,0.34,77312,33771,33771,341504,335626,335626,379.917,0.34,0.0,0
0.38,0.35000000000000003,77312,33771,33771,341504,335631,335631,379.048,0.33,0.02,0
0.38,0.34,77312,33771,33771,341504,335635,335635,380.844,0.34,0.0,0
0.38,0.34,77312,33771,33771,341504,335640,335640,383.923,0.34,0.0,0
0.38,0.36,77312,33771,33771,341504,335645,335645,378.230,0.36,0.0,0
0.38,0.34,77312,33771,33771,341504,335649,335649,379.648,0.34,0.0,0
0.38,0.34,77312,33771,33771,341504,335654,335654,378.352,0.34,0.0,0
0.38,0.36,77312,33771,33771,341504,335659,335659,379.400,0.36,0.0,0
0.38,0.36,77312,33771,33771,341504,335663,335663,379.822,0.36,0.0,0
0.38,0.34,77312,33771,33771,341504,335668,335668,380.036,0.34,0.0,0
0.38,0.34,77312,33771,33771,341504,335673,335673,379.985,0.34,0.0,0
0.38,0.38,77312,33771,33771,341504,335677,335677,379.505,0.38,0.0,0
0.37,0.36,77312,33771,33771,341504,335682,335682,374.297,0.36,0.0,0
0.38,0.34,77312,33771,33771,341504,335687,335687,380.090,0.34,0.0,0
0.38,0.36,77312,33771,33771,341504,335691,335691,379.533,0.36,0.0,0
0.38,0.38,77312,33771,33771,341504,335696,335696,375.008,0.38,0.0,0
0.38,0.38,77312,33771,33771,341504,335701,335701,377.959,0.36,0.02,0
0.38,0.36,77312,33771,33771,341504,335705,335705,376.021,0.36,0.0,0
0.39,0.33,77312,33771,33771,341504,335710,335710,386.717,0.33,0.0,0
0.38,0.39,77312,33771,33771,341504,335715,335715,378.560,0.39,0.0,0
0.40,0.38,77312,33771,33771,341504,335719,335719,396.234,0.38,0.0,0
0.38,0.36,77312,33771,33771,341504,335724,335724,375.792,0.36,0.0,0
0.38,0.38,77312,33771,33771,341504,335729,335729,377.271,0.38,0.0,0
0.38,0.38,77312,33771,33771,341504,335733,335733,375.000,0.38,0.0,0
0.38,0.36,77312,33771,33771,341504,335738,335738,376.645,0.36,0.0,0
0.38,0.38,77312,33771,33771,341504,335743,335743,378.347,0.38,0.0,0
0.38,0.38,77312,33771,33771,341504,335747,335747,377.437,0.38,0.0,0
0.38,0.34,77312,33771,33771,341504,335752,335752,378.852,0.34,0.0,0
0.42,0.36,77312,33771,33771,341504,335757,335757,422.663,0.36,0.0,0
0.40,0.39,77312,33771,33771,341504,335761,335761,402.958,0.39,0.0,0
0.38,0.34,77312,33771,33771,341504,335766,335766,380.902,0.34,0.0,0
0.39,0.34,77312,33771,33771,341504,335771,335771,391.474,0.34,0.0,0
0.37,0.36,77312,33771,33771,341504,335775,335775,374.316,0.36,0.0,0
0.38,0.38,77312,33771,33771,341504,335780,335780,377.188,0.38,0.0,0
0.38,0.36,77312,33771,33771,341504,335785,335785,379.116,0.36,0.0,0
0.38,0.34,77312,33771,33771,341504,335789,335789,377.045,0.34,0.0,0
0.38,0.36,77312,33771,33771,341504,335794,335794,380.465,0.36,0.0,0
0.38,0.34,77312,33771,33771,341504,335799,335799,378.680,0.34,0.0,0
0.38,0.36000000000000004,77312,33771,33771,341504,335803,335803,381.622,0.34,0.02,0
0.38,0.38,77312,33771,33771,341504,335808,335808,382.900,0.38,0.0,0
0.38,0.36,77312,33771,33771,341504,335813,335813,376.914,0.36,0.0,0
0.38,0.36,77312,33771,33771,341504,335817,335817,377.108,0.36,0.0,0
0.38,0.34,77312,33771,33771,341504,335822,335822,378.942,0.34,0.0,0
0.38,0.36,77312,33771,33771,341504,335827,335827,381.261,0.36,0.0,0
0.38,0.36,77312,33771,33771,341504,335831,335831,381.802,0.36,0.0,0
0.37,0.36,77312,33771,33771,341504,335836,335836,373.523,0.36,0.0,0
0.38,0.36,77312,33771,33771,341504,335841,335841,376.717,0.36,0.0,0
0.39,0.38,77312,33771,33771,341504,335845,335845,386.458,0.38,0.0,0
0.38,0.33,77312,33771,33771,341504,335850,335850,376.127,0.33,0.0,0
0.38,0.36,77312,33771,33771,341504,335855,335855,377.873,0.36,0.0,0
0.38,0.38,77312,33771,33771,341504,335859,335859,382.506,0.38,0.0,0
0.39,0.36,77312,33771,33771,341504,335864,335864,386.011,0.36,0.0,0
0.41,0.38,77312,33771,33771,341504,335869,335864,406.455,0.36,0.02,0
0.39,0.38,77312,33771,33771,341504,335869,335869,390.990,0.38,0.0,0
0.38,0.38,77312,33771,33771,341504,335874,335874,378.679,0.38,0.0,0
0.38,0.34,77312,33771,33771,341504,335878,335878,378.722,0.34,0.0,0
0.38,0.36,77312,33771,33771,341504,335883,335883,377.724,0.36,0.0,0
0.38,0.36,77312,33771,33771,341504,335888,335888,377.819,0.36,0.0,0
0.38,0.39,77312,33771,33771,341504,335892,335892,376.379,0.39,0.0,0
0.38,0.38,77312,33771,33771,341504,335897,335897,375.867,0.38,0.0,0
0.38,0.36,77312,33771,33771,341504,335902,335902,378.346,0.36,0.0,0
0.38,0.36,77312,33771,33771,341504,335906,335906,380.144,0.36,0.0,0
0.38,0.36,77312,33771,33771,341504,335911,335911,378.261,0.36,0.0,0
0.38,0.36,77312,33771,33771,341504,335916,335916,378.742,0.36,0.0,0
0.38,0.36,77312,33771,33771,341504,335920,335920,378.412,0.36,0.0,0
0.38,0.36,77312,33771,33771,341504,335925,335925,380.008,0.36,0.0,0
0.38,0.39,77312,33771,33771,341504,335930,335930,378.203,0.39,0.0,0
0.38,0.38,77312,33771,33771,341504,335934,335934,380.696,0.36,0.02,0
0.38,0.34,77312,33771,33771,341504,335939,335939,379.370,0.34,0.0,0
0.38,0.36,77312,33771,33771,341504,335944,335944,383.000,0.36,0.0,0
0.38,0.36,77312,33771,33771,341504,335948,335948,378.935,0.36,0.0,0
0.38,0.34,77312,33771,33771,341504,335953,335953,379.081,0.34,0.0,0
0.39,0.36,77312,33771,33771,341504,335958,335958,393.238,0.36,0.0,0
0.38,0.38,77312,33771,33771,341504,335962,335962,383.451,0.38,0.0,0
0.38,0.35000000000000003,77312,33771,33771,341504,335967,335967,382.841,0.33,0.02,0
0.38,0.34,77312,33771,33771,341504,335972,335972,376.810,0.34,0.0,0
0.38,0.34,77312,33771,33771,341504,335976,335976,377.829,0.34,0.0,0
0.38,0.36,77312,33771,33771,341504,335981,335981,381.495,0.36,0.0,0
0.38,0.38,77312,33771,33771,341504,335986,335986,381.019,0.38,0.0,0
0.38,0.36,77312,33771,33771,341504,335990,335990,380.842,0.36,0.0,0
0.38,0.38,77312,33771,33771,341504,335995,335995,377.224,0.38,0.0,0
0.38,0.38,77312,33771,33771,341504,336000,336000,385.130,0.36,0.02,0
0.38,0.33,77312,33771,33771,341504,336004,336004,381.788,0.33,0.0,0
0.38,0.39,77312,33771,33771,341504,336009,336009,378.760,0.39,0.0,0
0.38,0.36,77312,33771,33771,341504,336014,336014,382.335,0.36,0.0,0
0.38,0.36,77312,33771,33771,341504,336018,336018,381.752,0.36,0.0,0
0.39,0.36,77312,33771,33771,341504,336023,336023,386.939,0.36,0.0,0
0.38,0.39,77312,33771,33771,341504,336028,336028,378.709,0.39,0.0,0
0.38,0.34,77312,33771,33771,341504,336032,336032,378.637,0.34,0.0,0
0.39,0.36,77312,33771,33771,341504,336037,336037,386.437,0.36,0.0,0
0.38,0.34,77312,33771,33771,341504,336042,336042,379.888,0.34,0.0,0
0.39,0.34,77312,33771,33771,341504,336046,336046,386.401,0.34,0.0,0
0.38,0.33,77312,33771,33771,341504,336051,336051,375.523,0.33,0.0,0
0.38,0.34,77312,33771,33771,341504,336056,336056,378.603,0.34,0.0,0
0.38,0.34,77312,33771,33771,341504,336060,336060,379.460,0.34,0.0,0
0.38,0.36,77312,33771,33771,341504,336065,336065,382.682,0.36,0.0,0
0.38,0.34,77312,33771,33771,341504,336070,336070,377.012,0.34,0.0,0
0.38,0.33,77312,33771,33771,341504,336074,336074,379.354,0.33,0.0,0
0.38,0.36,77312,33771,33771,341504,336079,336079,378.247,0.36,0.0,0
0.38,0.34,77312,33771,33771,341504,336084,336084,379.842,0.34,0.0,0
0.38,0.36,77312,33771,33771,341504,336088,336088,381.251,0.36,0.0,0
0.39,0.36,77312,33771,33771,341504,336093,336093,385.527,0.36,0.0,0
0.38,0.35000000000000003,77312,33771,33771,341504,336098,336098,376.438,0.33,0.02,0
0.38,0.36,77312,33771,33771,341504,336102,336102,379.175,0.36,0.0,0
0.38,0.38,77312,33771,33771,341504,336107,336107,377.587,0.38,0.0,0
0.38,0.36,77312,33771,33771,341504,336112,336112,382.726,0.36,0.0,0
0.38,0.38,77312,33771,33771,341504,336116,336116,377.817,0.38,0.0,0
0.38,0.38,77312,33771,33771,341504,336121,336121,379.651,0.38,0.0,0
0.38,0.34,77312,33771,33771,341504,336126,336126,382.062,0.34,0.0,0
0.38,0.36,77312,33771,33771,341504,336130,336130,379.155,0.36,0.0,0
0.38,0.36,77312,33771,33771,341504,336135,336135,375.365,0.36,0.0,0
0.38,0.36,77312,33771,33771,341504,336140,336140,385.399,0.36,0.0,0
0.38,0.36,77312,33771,33771,341504,336144,336144,378.005,0.36,0.0,0
0.39,0.36,77312,33771,33771,341504,336149,336149,386.871,0.36,0.0,0
0.39,0.36,77312,33771,33771,341504,336154,336154,389.782,0.36,0.0,0
0.38,0.33,77312,33771,33771,341504,336158,336158,380.901,0.33,0.0,0
0.38,0.36,77312,33771,33771,341504,336163,336163,385.441,0.36,0.0,0
0.38,0.34,77312,33771,33771,341504,336168,336168,380.772,0.34,0.0,0
0.38,0.34,77312,33771,33771,341504,336172,336172,379.894,0.34,0.0,0
0.38,0.34,77312,33771,33771,341504,336177,336177,380.440,0.34,0.0,0
0.38,0.36,77312,33771,33771,341504,336182,336182,381.063,0.36,0.0,0
0.38,0.34,77312,33771,33771,341504,336186,336186,380.435,0.34,0.0,0
0.40,0.36,77312,33771,33771,341504,336191,336191,396.594,0.36,0.0,0
0.38,0.38,77312,33771,33771,341504,336196,336196,377.574,0.38,0.0,0
0.38,0.34,77312,33771,33771,341504,336200,336200,377.662,0.34,0.0,0
0.38,0.34,77312,33771,33771,341504,336205,336205,380.014,0.34,0.0,0
0.38,0.38,77312,33771,33771,341504,336210,336210,381.952,0.38,0.0,0
0.39,0.36,77312,33771,33771,341504,336214,336214,386.194,0.36,0.0,0
0.38,0.38,77312,33771,33771,341504,336219,336219,380.240,0.38,0.0,0
0.38,0.34,77312,33771,33771,341504,336224,336224,379.480,0.34,0.0,0
0.38,0.34,77312,33771,33771,341504,336228,336228,380.175,0.34,0.0,0
0.38,0.38,77312,33771,33771,341504,336233,336233,379.839,0.38,0.0,0
0.38,0.34,77312,33771,33771,341504,336238,336238,381.193,0.34,0.0,0
0.38,0.36,77312,33771,33771,341504,336242,336242,380.101,0.36,0.0,0
0.38,0.38,77312,33771,33771,341504,336247,336247,379.615,0.38,0.0,0
0.38,0.34,77312,33771,33771,341504,336252,336252,378.924,0.34,0.0,0
0.38,0.34,77312,33771,33771,341504,336256,336256,376.452,0.34,0.0,0
0.38,0.36,77312,33771,33771,341504,336261,336261,377.029,0.36,0.0,0
0.38,0.38,77312,33771,33771,341504,336266,336266,381.397,0.38,0.0,0
0.38,0.33,77312,33771,33771,341504,336270,336270,380.676,0.33,0.0,0
0.42,0.33,77312,33771,33771,341504,336275,336275,422.327,0.33,0.0,0
0.40,0.33,77312,33771,33771,341504,336280,336280,397.120,0.33,0.0,0
0.38,0.36,77312,33771,33771,341504,336284,336284,377.035,0.36,0.0,0
0.40,0.36,77312,33771,33771,341504,336289,336289,398.632,0.36,0.0,0
0.38,0.38,77312,33771,33771,341504,336294,336294,375.358,0.36,0.02,0
0.38,0.36,77312,33771,33771,341504,336298,336298,374.546,0.36,0.0,0
0.39,0.39,77312,33771,33771,341504,336303,336303,390.249,0.39,0.0,0
0.38,0.36,77312,33771,33771,341504,336308,336308,380.765,0.36,0.0,0
0.38,0.36,77312,33771,33771,341504,336312,336312,383.586,0.36,0.0,0
0.38,0.36,77312,33771,33771,341504,336317,336317,379.022,0.36,0.0,0
0.38,0.36,77312,33771,33771,341504,336322,336322,379.927,0.36,0.0,0
0.39,0.38,77312,33771,33771,341504,336326,336326,393.689,0.38,0.0,0
0.38,0.33,77312,33771,33771,341504,336331,336331,378.582,0.33,0.0,0
0.38,0.36,77312,33771,33771,341504,336336,336336,377.660,0.36,0.0,0
0.39,0.36,77312,33771,33771,341504,336340,336340,385.901,0.36,0.0,0
0.38,0.36,77312,33771,33771,341504,336345,336345,379.422,0.36,0.0,0
0.39,0.36,77312,33771,33771,341504,336350,336350,388.086,0.36,0.0,0
0.38,0.38,77312,33771,33771,341504,336354,336354,379.436,0.38,0.0,0
0.38,0.33,77312,33771,33771,341504,336359,336359,380.732,0.33,0.0,0
0.38,0.36,77312,33771,33771,341504,336364,336364,376.657,0.36,0.0,0
0.38,0.36,77312,33771,33771,341504,336368,336368,376.788,0.36,0.0,0
0.38,0.39,77312,33771,33771,341504,336373,336373,380.271,0.39,0.0,0
0.38,0.36,77312,33771,33771,341504,336378,336378,379.062,0.36,0.0,0
0.38,0.36,77312,33771,33771,341504,336382,336382,378.813,0.36,0.0,0
0.38,0.36,77312,33771,33771,341504,336387,336387,381.821,0.36,0.0,0
0.38,0.36,77312,33771,33771,341504,336392,336392,379.071,0.36,0.0,0
0.38,0.36,77312,33771,33771,341504,336396,336396,378.922,0.36,0.0,0
0.38,0.38,77312,33771,33771,341504,336401,336401,384.176,0.38,0.0,0
0.38,0.36,77312,33771,33771,341504,336406,336406,381.123,0.36,0.0,0
0.38,0.36,77312,33771,33771,341504,336410,336410,379.397,0.36,0.0,0
0.38,0.38,77312,33771,33771,341504,336415,336415,380.194,0.38,0.0,0
0.38,0.36,77312,33771,33771,341504,336420,336420,379.260,0.36,0.0,0
0.38,0.36,77312,33771,33771,341504,336424,336424,383.595,0.36,0.0,0
0.39,0.34,77312,33771,33771,341504,336429,336429,386.459,0.34,0.0,0
0.38,0.39,77312,33771,33771,341504,336434,336434,379.515,0.39,0.0,0
0.38,0.34,77312,33771,33771,341504,336438,336438,381.312,0.34,0.0,0
0.38,0.36,77312,33771,33771,341504,336443,336443,379.577,0.36,0.0,0
0.38,0.39,77312,33771,33771,341504,336448,336448,379.374,0.39,0.0,0
0.38,0.36,77312,33771,33771,341504,336452,336452,382.594,0.36,0.0,0
0.38,0.38,77312,33771,33771,341504,336457,336457,376.070,0.38,0.0,0
0.38,0.36,77312,33771,33771,341504,336462,336462,382.239,0.36,0.0,0
0.38,0.36,77312,33771,33771,341504,336466,336466,378.386,0.36,0.0,0
0.38,0.36,77312,33771,33771,341504,336471,336471,380.239,0.36,0.0,0
0.40,0.38,77312,33771,33771,341504,336476,336476,401.982,0.36,0.02,0
0.38,0.36,77312,33771,33771,341504,336480,336480,378.845,0.36,0.0,0
0.38,0.36,77312,33771,33771,341504,336485,336485,385.179,0.36,0.0,0
0.38,0.36,77312,33771,33771,341504,336490,336490,379.650,0.36,0.0,0
0.38,0.36,77312,33771,33771,341504,336494,336494,380.089,0.36,0.0,0
0.38,0.34,77312,33771,33771,341504,336499,336499,377.319,0.34,0.0,0
0.38,0.34,77312,33771,33771,341504,336504,336504,379.993,0.34,0.0,0
0.38,0.36,77312,33771,33771,341504,336508,336508,377.185,0.36,0.0,0
0.38,0.38,77312,33771,33771,341504,336513,336513,385.034,0.38,0.0,0
0.38,0.36,77312,33771,33771,341504,336518,336518,377.264,0.36,0.0,0
0.38,0.38,77312,33771,33771,341504,336522,336522,380.309,0.38,0.0,0
0.38,0.36,77312,33771,33771,341504,336527,336527,379.493,0.36,0.0,0
0.38,0.36,77312,33771,33771,341504,336532,336532,379.161,0.36,0.0,0
0.38,0.36,77312,33771,33771,341504,336536,336536,379.462,0.36,0.0,0
0.38,0.34,77312,33771,33771,341504,336541,336541,380.217,0.34,0.0,0
0.39,0.34,77312,33771,33771,341504,336546,336546,388.607,0.34,0.0,0
0.38,0.34,77312,33771,33771,341504,336550,336550,379.704,0.34,0.0,0
0.38,0.36,77312,33771,33771,341504,336555,336555,378.870,0.36,0.0,0
0.38,0.36,77312,33771,33771,341504,336560,336560,376.378,0.36,0.0,0
0.38,0.38,77312,33771,33771,341504,336564,336564,377.486,0.38,0.0,0
0.38,0.36,77312,33771,33771,341504,336569,336569,382.779,0.36,0.0,0
0.38,0.39,77312,33771,33771,341504,336574,336574,384.097,0.39,0.0,0
0.38,0.36,77312,33771,33771,341504,336578,336578,376.949,0.36,0.0,0
0.38,0.36,77312,33771,33771,341504,336583,336583,377.450,0.36,0.0,0
0.38,0.38,77312,33771,33771,341504,336588,336588,375.707,0.38,0.0,0
0.38,0.36,77312,33771,33771,341504,336592,336592,381.429,0.36,0.0,0
0.38,0.34,77312,33771,33771,341504,336597,336597,377.738,0.34,0.0,0
0.38,0.36,77312,33771,33771,341504,336602,336602,381.002,0.36,0.0,0
0.38,0.36,77312,33771,33771,341504,336606,336606,377.432,0.36,0.0,0
0.38,0.39,77312,33771,33771,341504,336611,336611,379.938,0.39,0.0,0
0.38,0.34,77312,33771,33771,341504,336616,336616,383.191,0.34,0.0,0
0.38,0.33,77312,33771,33771,341504,336620,336620,379.950,0.33,0.0,0
0.38,0.34,77312,33771,33771,341504,336625,336625,378.841,0.34,0.0,0
0.38,0.34,77312,33771,33771,341504,336630,336630,380.785,0.34,0.0,0
0.38,0.38,77312,33771,33771,341504,336634,336634,380.224,0.38,0.0,0
0.38,0.34,77312,33771,33771,341504,336639,336639,379.380,0.34,0.0,0
0.38,0.36,77312,33771,33771,341504,336644,336644,381.465,0.36,0.0,0
0.38,0.34,77312,33771,33771,341504,336648,336648,383.069,0.34,0.0,0
0.38,0.34,77312,33771,33771,341504,336653,336653,379.368,0.34,0.0,0
0.38,0.36,77312,33771,33771,341504,336658,336658,380.588,0.36,0.0,0
0.38,0.34,77312,33771,33771,341504,336662,336662,381.371,0.34,0.0,0
0.38,0.35000000000000003,77312,33771,33771,341504,336667,336667,381.342,0.33,0.02,0
0.38,0.38,77312,33771,33771,341504,336672,336672,379.922,0.36,0.02,0
0.38,0.36,77312,33771,33771,341504,336676,336676,379.897,0.36,0.0,0
0.38,0.36,77312,33771,33771,341504,336681,336681,381.404,0.36,0.0,0
0.38,0.36,77312,33771,33771,341504,336686,336686,381.522,0.36,0.0,0
0.38,0.34,77312,33771,33771,341504,336690,336690,381.010,0.34,0.0,0
0.38,0.38,77312,33771,33771,341504,336695,336695,378.053,0.38,0.0,0
0.38,0.34,77312,33771,33771,341504,336700,336700,379.374,0.34,0.0,0
0.38,0.36,77312,33771,33771,341504,336704,336704,377.688,0.36,0.0,0
0.38,0.38,77312,33771,33771,341504,336709,336709,379.994,0.38,0.0,0
0.38,0.39,77312,33771,33771,341504,336714,336714,383.513,0.39,0.0,0
0.38,0.36,77312,33771,33771,341504,336718,336718,380.364,0.36,0.0,0
0.38,0.39,77312,33771,33771,341504,336723,336723,378.933,0.39,0.0,0
0.38,0.33,77312,33771,33771,341504,336728,336728,380.083,0.33,0.0,0
0.38,0.34,77312,33771,33771,341504,336732,336732,379.375,0.34,0.0,0
0.38,0.38,77312,33771,33771,341504,336737,336737,381.605,0.38,0.0,0
0.38,0.33,77312,33771,33771,341504,336742,336742,380.133,0.33,0.0,0
0.38,0.34,77312,33771,33771,341504,336746,336746,381.162,0.34,0.0,0
0.38,0.36,77312,33771,33771,341504,336751,336751,381.427,0.36,0.0,0
0.38,0.36,77312,33771,33771,341504,336756,336756,379.793,0.36,0.0,0
0.38,0.38,77312,33771,33771,341504,336760,336760,379.741,0.38,0.0,0
0.38,0.34,77312,33771,33771,341504,336765,336765,379.844,0.34,0.0,0
0.38,0.33,77312,33771,33771,341504,336770,336770,380.614,0.33,0.0,0
0.38,0.39,77312,33771,33771,341504,336774,336774,380.956,0.39,0.0,0
0.38,0.36,77312,33771,33771,341504,336779,336779,381.555,0.36,0.0,0
0.38,0.36,77312,33771,33771,341504,336784,336784,380.258,0.36,0.0,0
0.38,0.34,77312,33771,33771,341504,336788,336788,380.475,0.34,0.0,0
0.38,0.36,77312,33771,33771,341504,336793,336793,380.266,0.36,0.0,0
0.38,0.38,77312,33771,33771,341504,336798,336798,380.709,0.38,0.0,0
0.38,0.34,77312,33771,33771,341504,336802,336802,380.516,0.34,0.0,0
0.38,0.34,77312,33771,33771,341504,336807,336807,381.419,0.34,0.0,0
0.38,0.36,77312,33771,33771,341504,336812,336812,379.577,0.36,0.0,0
0.38,0.36,77312,33771,33771,341504,336816,336816,380.863,0.36,0.0,0
0.38,0.36,77312,33771,33771,341504,336821,336821,381.592,0.36,0.0,0
0.38,0.33,77312,33771,33771,341504,336826,336826,381.443,0.33,0.0,0
0.39,0.38,77312,33771,33771,341504,336830,336830,390.244,0.38,0.0,0
0.38,0.34,77312,33771,33771,341504,336835,336835,381.928,0.34,0.0,0
0.38,0.36,77312,33771,33771,341504,336840,336840,380.784,0.36,0.0,0
0.38,0.36,77312,33771,33771,341504,336844,336844,379.955,0.36,0.0,0
0.38,0.39,77312,33771,33771,341504,336849,336849,381.965,0.39,0.0,0
0.38,0.34,77312,33771,33771,341504,336854,336854,380.289,0.34,0.0,0
0.38,0.34,77312,33771,33771,341504,336858,336858,380.813,0.34,0.0,0
0.38,0.36,77312,33771,33771,341504,336863,336863,380.350,0.36,0.0,0
0.38,0.35000000000000003,77312,33771,33771,341504,336868,336868,380.854,0.33,0.02,0
0.38,0.36,77312,33771,33771,341504,336872,336872,378.023,0.36,0.0,0
0.38,0.38,77312,33771,33771,341504,336877,336877,381.281,0.36,0.02,0
0.38,0.34,77312,33771,33771,341504,336882,336882,381.663,0.34,0.0,0
0.38,0.38,77312,33771,33771,341504,336886,336886,381.297,0.38,0.0,0
0.38,0.34,77312,33771,33771,341504,336891,336891,381.513,0.34,0.0,0
0.38,0.34,77312,33771,33771,341504,336896,336896,379.960,0.34,0.0,0
0.38,0.36,77312,33771,33771,341504,336900,336900,380.108,0.36,0.0,0
0.38,0.34,77312,33771,33771,341504,336905,336905,381.168,0.34,0.0,0
0.38,0.38,77312,33771,33771,341504,336910,336910,381.585,0.38,0.0,0
0.38,0.34,77312,33771,33771,341504,336914,336914,379.836,0.34,0.0,0
0.38,0.36,77312,33771,33771,341504,336919,336919,381.412,0.36,0.0,0
0.38,0.39,77312,33771,33771,341504,336924,336924,379.210,0.39,0.0,0
0.38,0.36,77312,33771,33771,341504,336928,336928,379.091,0.36,0.0,0
0.38,0.36,77312,33771,33771,341504,336933,336933,379.791,0.36,0.0,0
0.38,0.38,77312,33771,33771,341504,336938,336938,379.358,0.38,0.0,0
0.38,0.36,77312,33771,33771,341504,336942,336942,379.291,0.36,0.0,0
0.40,0.38,77312,33771,33771,341504,336947,336947,400.145,0.38,0.0,0
0.38,0.36,77312,33771,33771,341504,336952,336952,379.847,0.36,0.0,0
0.38,0.34,77312,33771,33771,341504,336956,336956,381.740,0.34,0.0,0
0.38,0.39,77312,33771,33771,341504,336961,336961,380.046,0.39,0.0,0
0.38,0.34,77312,33771,33771,341504,336966,336966,382.087,0.34,0.0,0
0.38,0.36,77312,33771,33771,341504,336970,336970,382.090,0.36,0.0,0
0.38,0.34,77312,33771,33771,341504,336975,336975,384.070,0.34,0.0,0
0.38,0.38,77312,33771,33771,341504,336980,336980,379.808,0.38,0.0,0
0.38,0.33,77312,33771,33771,341504,336984,336984,380.593,0.33,0.0,0
0.38,0.34,77312,33771,33771,341504,336989,336989,379.720,0.34,0.0,0
0.38,0.39,77312,33771,33771,341504,336994,336994,380.533,0.39,0.0,0
0.38,0.34,77312,33771,33771,341504,336998,336998,380.491,0.34,0.0,0
0.38,0.34,77312,33771,33771,341504,337003,337003,380.644,0.34,0.0,0
0.38,0.36,77312,33771,33771,341504,337008,337008,380.722,0.36,0.0,0
0.38,0.34,77312,33771,33771,341504,337012,337012,381.675,0.34,0.0,0
0.38,0.36,77312,33771,33771,341504,337017,337017,381.639,0.36,0.0,0
0.38,0.34,77312,33771,33771,341504,337022,337022,381.426,0.34,0.0,0
0.38,0.36,77312,33771,33771,341504,337026,337026,379.712,0.36,0.0,0
0.38,0.36,77312,33771,33771,341504,337031,337031,383.214,0.36,0.0,0
0.38,0.34,77312,33771,33771,341504,337036,337036,380.583,0.34,0.0,0
0.38,0.38,77312,33771,33771,341504,337040,337040,381.871,0.38,0.0,0
0.38,0.36,77312,33771,33771,341504,337045,337045,379.767,0.36,0.0,0
0.38,0.38,77312,33771,33771,341504,337050,337050,380.921,0.38,0.0,0
0.38,0.36,77312,33771,33771,341504,337054,337054,380.481,0.36,0.0,0
0.38,0.34,77312,33771,33771,341504,337059,337059,380.813,0.34,0.0,0
0.38,0.38,77312,33771,33771,341504,337064,337064,381.530,0.38,0.0,0
0.38,0.34,77312,33771,33771,341504,337068,337068,381.394,0.34,0.0,0
0.38,0.36,77312,33771,33771,341504,337073,337073,378.987,0.36,0.0,0
0.38,0.36,77312,33771,33771,341504,337078,337078,380.964,0.36,0.0,0
0.38,0.34,77312,33771,33771,341504,337082,337082,379.884,0.34,0.0,0
0.38,0.38,77312,33771,33771,341504,337087,337087,381.230,0.38,0.0,0
0.38,0.34,77312,33771,33771,341504,337092,337092,380.893,0.34,0.0,0
0.38,0.34,77312,33771,33771,341504,337096,337096,382.361,0.34,0.0,0
0.39,0.36,77312,33771,33771,341504,337101,337101,389.317,0.36,0.0,0
0.38,0.36,77312,33771,33771,341504,337106,337106,384.179,0.36,0.0,0
0.38,0.36,77312,33771,33771,341504,337110,337110,381.744,0.36,0.0,0
0.38,0.36,77312,33771,33771,341504,337115,337115,382.342,0.36,0.0,0
0.38,0.34,77312,33771,33771,341504,337120,337120,381.504,0.34,0.0,0
0.38,0.36,77312,33771,33771,341504,337124,337124,380.332,0.36,0.0,0
0.38,0.36,77312,33771,33771,341504,337129,337129,380.725,0.36,0.0,0
0.38,0.39,77312,33771,33771,341504,337134,337134,382.387,0.39,0.0,0
0.38,0.34,77312,33771,33771,341504,337138,337138,381.157,0.34,0.0,0
0.38,0.36000000000000004,77312,33771,33771,341504,337143,337143,382.066,0.34,0.02,0
0.38,0.34,77312,33771,33771,341504,337148,337148,381.294,0.34,0.0,0
0.38,0.34,77312,33771,33771,341504,337152,337152,380.909,0.34,0.0,0
0.38,0.36,77312,33771,33771,341504,337157,337157,381.014,0.36,0.0,0
0.38,0.34,77312,33771,33771,341504,337162,337162,380.889,0.34,0.0,0
0.38,0.38,77312,33771,33771,341504,337166,337166,383.614,0.38,0.0,0
0.38,0.36,77312,33771,33771,341504,337171,337171,380.650,0.36,0.0,0
0.38,0.36,77312,33771,33771,341504,337176,337176,381.432,0.36,0.0,0
0.38,0.34,77312,33771,33771,341504,337180,337180,381.568,0.34,0.0,0
0.38,0.34,77312,33771,33771,341504,337185,337185,381.608,0.34,0.0,0
0.38,0.38,77312,33771,33771,341504,337190,337190,379.659,0.38,0.0,0
